project,worktree_id,artifact_id,first_path,final_path,artifact_type,final_artifact_type,renamed_across_type,first_event_index,last_event_index,any_revisit,never_revisited,later_read,later_read_count,mutation_count
agentsight,b5bc34dabe6a,agentsight:a00003244,docs/tmp/build-and-evaluate/step-0062-20260720T200104-0700/outer-audit.md,docs/tmp/build-and-evaluate/step-0062-20260720T200104-0700/outer-audit.md,paper/docs,paper/docs,False,96988,96988,False,True,False,0,1
agentsight,f2407a7d66d5,agentsight:a00003245,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260721T212000-0700/plan-review.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260721T212000-0700/plan-review.md,paper/docs,paper/docs,False,96994,96997,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00003246,docs/tmp/build-and-evaluate/step-0064-20260721T211149-0700/experiment-001/experiment-plan.md,docs/tmp/build-and-evaluate/step-0064-20260721T211149-0700/experiment-001/experiment-plan.md,paper/docs,paper/docs,False,97008,97008,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00003247,docs/tmp/build-and-evaluate/step-0064-20260721T211149-0700/experiment-001/plan-review.md,docs/tmp/build-and-evaluate/step-0064-20260721T211149-0700/experiment-001/plan-review.md,paper/docs,paper/docs,False,97008,97008,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00003248,script/agentcap_task_aggregation_case.py,script/agentcap_task_aggregation_case.py,code,code,False,97010,97025,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00003249,script/test_agentcap_task_aggregation_case.py,script/test_agentcap_task_aggregation_case.py,test,test,False,97010,97025,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00003250,docs/tmp/build-and-evaluate/step-0064-20260721T211149-0700/experiment-001/full-run.md,docs/tmp/build-and-evaluate/step-0064-20260721T211149-0700/experiment-001/full-run.md,paper/docs,paper/docs,False,97029,97029,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00003251,docs/tmp/build-and-evaluate/step-0064-20260721T211149-0700/experiment-001/result-review.md,docs/tmp/build-and-evaluate/step-0064-20260721T211149-0700/experiment-001/result-review.md,paper/docs,paper/docs,False,97029,97029,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00003252,docs/tmp/build-and-evaluate/step-0064-20260721T211149-0700/outer-audit.md,docs/tmp/build-and-evaluate/step-0064-20260721T211149-0700/outer-audit.md,paper/docs,paper/docs,False,97029,97029,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00003253,docs/tmp/build-and-evaluate/step-0064-20260721T211149-0700/step-report.md,docs/tmp/build-and-evaluate/step-0064-20260721T211149-0700/step-report.md,paper/docs,paper/docs,False,97029,97029,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00003254,docs/visexp/agentcap-query-aggregation.md,docs/visexp/agentcap-query-aggregation.md,paper/docs,paper/docs,False,97029,97029,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00003255,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/experiment-001/experiment-plan.md,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/experiment-001/experiment-plan.md,paper/docs,paper/docs,False,97085,97329,True,False,False,0,8
agentsight,b5bc34dabe6a,agentsight:a00003256,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/step-report.md,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/step-report.md,paper/docs,paper/docs,False,97085,97319,True,False,False,0,3
agentsight,b5bc34dabe6a,agentsight:a00003257,.agentsight/experiments/rq3-recursive-operation-segmentation-v1/agentcap-agent-marks.json,.agentsight/experiments/rq3-recursive-operation-segmentation-v1/agentcap-agent-marks.json,other,other,False,97137,97137,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00003258,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/experiment-001/case-study-protocol.md,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/experiment-001/case-study-protocol.md,paper/docs,paper/docs,False,97141,97260,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00003259,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/experiment-001/plan-review.md,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/experiment-001/plan-review.md,paper/docs,paper/docs,False,97153,97353,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00003260,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/experiment-001/full-results.md,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/experiment-001/full-results.md,paper/docs,paper/docs,False,97184,97268,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00003261,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/experiment-001/result-review.md,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/experiment-001/result-review.md,paper/docs,paper/docs,False,97184,97347,True,False,False,0,3
agentsight,b5bc34dabe6a,agentsight:a00003262,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/experiment-001/case-study-2-protocol.md,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/experiment-001/case-study-2-protocol.md,paper/docs,paper/docs,False,97260,97260,False,True,False,0,1
agentsight,f2407a7d66d5,agentsight:a00003263,docs/tmp/bootstrap/step-0001-20260719T181243-0700/outer-audit-20260722T002800-0700.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/outer-audit-20260722T002800-0700.md,paper/docs,paper/docs,False,97317,97317,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00003264,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/outer-audit.md,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/outer-audit.md,paper/docs,paper/docs,False,97319,97373,True,False,False,0,4
agentsight,b5bc34dabe6a,agentsight:a00003265,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/external-grok-review.md,docs/tmp/build-and-evaluate/step-0065-20260721T234809-0700/external-grok-review.md,paper/docs,paper/docs,False,97373,97373,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00003266,docs/tmp/build-and-evaluate/step-0066-20260722T004313-0700/experiment-001/experiment-plan.md,docs/tmp/build-and-evaluate/step-0066-20260722T004313-0700/experiment-001/experiment-plan.md,paper/docs,paper/docs,False,97410,97563,True,False,False,0,9
agentsight,b5bc34dabe6a,agentsight:a00003267,docs/tmp/build-and-evaluate/step-0066-20260722T004313-0700/step-report.md,docs/tmp/build-and-evaluate/step-0066-20260722T004313-0700/step-report.md,paper/docs,paper/docs,False,97410,97582,True,False,False,0,5
agentsight,b5bc34dabe6a,agentsight:a00003268,docs/tmp/build-and-evaluate/step-0066-20260722T004313-0700/experiment-001/plan-review.md,docs/tmp/build-and-evaluate/step-0066-20260722T004313-0700/experiment-001/plan-review.md,paper/docs,paper/docs,False,97451,97520,True,False,False,0,4
agentsight,b5bc34dabe6a,agentsight:a00003269,script/rq3_recursive_operation_segmentation_eval.py,script/rq3_recursive_operation_segmentation_eval.py,code,code,False,97501,97571,True,False,False,0,4
agentsight,b5bc34dabe6a,agentsight:a00003270,script/test_rq3_recursive_operation_segmentation_eval.py,script/test_rq3_recursive_operation_segmentation_eval.py,test,test,False,97503,97562,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00003271,docs/tmp/build-and-evaluate/step-0066-20260722T004313-0700/experiment-001/implementation-review.md,docs/tmp/build-and-evaluate/step-0066-20260722T004313-0700/experiment-001/implementation-review.md,paper/docs,paper/docs,False,97582,97582,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000086,docs/paper/ACM-Reference-Format.bst,docs/paper/ACM-Reference-Format.bst,paper/docs,paper/docs,False,895,895,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000087,docs/paper/acmart.cls,docs/paper/acmart.cls,paper/docs,paper/docs,False,895,895,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000115,docs/ideas.md,docs/ideas.md,paper/docs,paper/docs,False,1279,56448,True,False,True,25,24
ActPlane,3dae89cd06ae,ActPlane:a00000116,docs/harness_define.md,docs/harness_define.md,paper/docs,paper/docs,False,1280,33091,True,False,True,8,4
ActPlane,3dae89cd06ae,ActPlane:a00000123,bpf/prebuilt/process.bpf.o,bpf/prebuilt/process.bpf.o,other,other,False,1370,65927,True,False,True,1,16
ActPlane,3dae89cd06ae,ActPlane:a00000125,docs/paper/sections/03-design.tex,docs/paper/sections/03-design.tex,paper/docs,paper/docs,False,1524,1570,True,False,True,4,10
ActPlane,3dae89cd06ae,ActPlane:a00000126,docs/paper/sections/04-evaluation.tex,docs/paper/sections/04-evaluation.tex,paper/docs,paper/docs,False,1526,1572,True,False,True,3,9
ActPlane,3dae89cd06ae,ActPlane:a00000127,docs/paper/sections/03-corpus.tex,docs/paper/sections/03-corpus.tex,paper/docs,paper/docs,False,1574,1587,True,False,True,1,1
ActPlane,3dae89cd06ae,ActPlane:a00000128,docs/paper/sections/08-conclusion.tex,docs/paper/sections/08-conclusion.tex,paper/docs,paper/docs,False,1579,1596,True,False,True,1,1
ActPlane,3dae89cd06ae,ActPlane:a00000129,docs/paper/sections/05-evaluation.tex,docs/paper/sections/05-evaluation.tex,paper/docs,paper/docs,False,1597,34007,True,False,True,144,95
ActPlane,3dae89cd06ae,ActPlane:a00000130,docs/empirical_study.md,docs/empirical_study.md,paper/docs,paper/docs,False,1651,1676,True,False,True,2,1
ActPlane,3dae89cd06ae,ActPlane:a00000135,docs/empirical.md,docs/empirical.md,paper/docs,paper/docs,False,1797,43297,True,False,True,156,215
ActPlane,3dae89cd06ae,ActPlane:a00000136,docs/corpus-raw-full,docs/corpus-raw-full,paper/docs,paper/docs,False,1907,1907,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000138,docs/corpus/Panniantong__Agent-Reach/statements.yaml,docs/corpus/Panniantong__Agent-Reach/statements.yaml,other,other,False,1936,8294,True,False,True,6,17
ActPlane,3dae89cd06ae,ActPlane:a00000140,docs/corpus/aden-hive__hive/statements.yaml,docs/corpus/aden-hive__hive/statements.yaml,other,other,False,1938,8303,True,False,True,12,16
ActPlane,3dae89cd06ae,ActPlane:a00000142,docs/corpus/google__adk-python/statements.yaml,docs/corpus/google__adk-python/statements.yaml,other,other,False,1940,8368,True,False,True,10,5
ActPlane,3dae89cd06ae,ActPlane:a00000144,docs/corpus/InsForge__InsForge/statements.yaml,docs/corpus/InsForge__InsForge/statements.yaml,other,other,False,1951,7601,True,False,True,4,13
ActPlane,3dae89cd06ae,ActPlane:a00000146,docs/corpus/charmbracelet__crush/statements.yaml,docs/corpus/charmbracelet__crush/statements.yaml,other,other,False,1953,7964,True,False,True,8,5
ActPlane,3dae89cd06ae,ActPlane:a00000148,docs/corpus/AlexsJones__llmfit/statements.yaml,docs/corpus/AlexsJones__llmfit/statements.yaml,other,other,False,1958,7580,True,False,True,8,7
ActPlane,3dae89cd06ae,ActPlane:a00000150,docs/corpus/Alishahryar1__free-claude-code/statements.yaml,docs/corpus/Alishahryar1__free-claude-code/statements.yaml,other,other,False,1960,10349,True,False,True,9,9
ActPlane,3dae89cd06ae,ActPlane:a00000152,docs/corpus/ChromeDevTools__chrome-devtools-mcp/statements.yaml,docs/corpus/ChromeDevTools__chrome-devtools-mcp/statements.yaml,other,other,False,1962,38867,True,False,True,8,16
ActPlane,3dae89cd06ae,ActPlane:a00000154,docs/corpus/CoplayDev__unity-mcp/statements.yaml,docs/corpus/CoplayDev__unity-mcp/statements.yaml,other,other,False,1966,8251,True,False,True,7,12
ActPlane,3dae89cd06ae,ActPlane:a00000156,docs/corpus/Donchitos__Claude-Code-Game-Studios/statements.yaml,docs/corpus/Donchitos__Claude-Code-Game-Studios/statements.yaml,other,other,False,1968,7931,True,False,True,4,7
ActPlane,3dae89cd06ae,ActPlane:a00000158,docs/corpus/HKUDS__DeepTutor/statements.yaml,docs/corpus/HKUDS__DeepTutor/statements.yaml,other,other,False,1974,3094,True,False,True,1,2
ActPlane,3dae89cd06ae,ActPlane:a00000160,docs/corpus/HKUDS__nanobot/statements.yaml,docs/corpus/HKUDS__nanobot/statements.yaml,other,other,False,1977,8290,True,False,True,15,13
ActPlane,3dae89cd06ae,ActPlane:a00000162,docs/corpus/Hmbown__DeepSeek-TUI/statements.yaml,docs/corpus/Hmbown__DeepSeek-TUI/statements.yaml,other,other,False,1980,8146,True,False,True,11,17
ActPlane,3dae89cd06ae,ActPlane:a00000164,docs/corpus/Kilo-Org__kilocode/statements.yaml,docs/corpus/Kilo-Org__kilocode/statements.yaml,other,other,False,1984,7991,True,False,True,14,54
ActPlane,3dae89cd06ae,ActPlane:a00000166,docs/corpus/NVIDIA__NemoClaw/statements.yaml,docs/corpus/NVIDIA__NemoClaw/statements.yaml,other,other,False,1988,10362,True,False,True,8,21
ActPlane,3dae89cd06ae,ActPlane:a00000168,docs/corpus/NousResearch__hermes-agent/statements.yaml,docs/corpus/NousResearch__hermes-agent/statements.yaml,other,other,False,1993,10348,True,False,True,27,22
ActPlane,3dae89cd06ae,ActPlane:a00000170,docs/corpus/OpenPipe__ART/statements.yaml,docs/corpus/OpenPipe__ART/statements.yaml,other,other,False,1996,10354,True,False,True,8,9
ActPlane,3dae89cd06ae,ActPlane:a00000172,docs/corpus/Usagi-org__ai-goofish-monitor/statements.yaml,docs/corpus/Usagi-org__ai-goofish-monitor/statements.yaml,other,other,False,1998,7622,True,False,True,3,7
ActPlane,3dae89cd06ae,ActPlane:a00000174,docs/corpus/browser-use__browser-harness/statements.yaml,docs/corpus/browser-use__browser-harness/statements.yaml,other,other,False,2002,7894,True,False,True,8,5
ActPlane,3dae89cd06ae,ActPlane:a00000176,docs/corpus/RightNow-AI__openfang/statements.yaml,docs/corpus/RightNow-AI__openfang/statements.yaml,other,other,False,2004,8024,True,False,True,13,15
ActPlane,3dae89cd06ae,ActPlane:a00000177,docs/corpus/validate.py,docs/corpus/validate.py,code,code,False,2005,3174,True,False,True,55,6
ActPlane,3dae89cd06ae,ActPlane:a00000178,docs/corpus/fill_text.py,docs/corpus/fill_text.py,code,code,False,2047,2047,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000180,docs/corpus/xpzouying__xiaohongshu-mcp/statements.yaml,docs/corpus/xpzouying__xiaohongshu-mcp/statements.yaml,other,other,False,2088,8373,True,False,True,5,9
ActPlane,3dae89cd06ae,ActPlane:a00000182,docs/corpus/luongnv89__claude-howto/statements.yaml,docs/corpus/luongnv89__claude-howto/statements.yaml,other,other,False,2092,8319,True,False,True,13,17
ActPlane,3dae89cd06ae,ActPlane:a00000184,docs/corpus/heygen-com__hyperframes/statements.yaml,docs/corpus/heygen-com__hyperframes/statements.yaml,other,other,False,2096,8329,True,False,True,10,11
ActPlane,3dae89cd06ae,ActPlane:a00000186,docs/corpus/alibaba__OpenSandbox/statements.yaml,docs/corpus/alibaba__OpenSandbox/statements.yaml,other,other,False,2101,10353,True,False,True,31,22
ActPlane,3dae89cd06ae,ActPlane:a00000188,docs/corpus/ryoppippi__ccusage/statements.yaml,docs/corpus/ryoppippi__ccusage/statements.yaml,other,other,False,2106,7986,True,False,True,51,16
ActPlane,3dae89cd06ae,ActPlane:a00000191,docs/corpus/anomalyco__opencode/statements.yaml,docs/corpus/anomalyco__opencode/statements.yaml,other,other,False,2119,7573,True,False,True,5,8
ActPlane,3dae89cd06ae,ActPlane:a00000196,docs/corpus/ag-ui-protocol__ag-ui/statements.yaml,docs/corpus/ag-ui-protocol__ag-ui/statements.yaml,other,other,False,2145,8165,True,False,True,4,7
ActPlane,3dae89cd06ae,ActPlane:a00000197,docs/corpus/multica-ai__multica/statements.yaml,docs/corpus/multica-ai__multica/statements.yaml,other,other,False,2146,7613,True,False,True,2,10
ActPlane,3dae89cd06ae,ActPlane:a00000198,docs/corpus/datawhalechina__easy-vibe/statements.yaml,docs/corpus/datawhalechina__easy-vibe/statements.yaml,other,other,False,2147,7832,True,False,True,4,10
ActPlane,3dae89cd06ae,ActPlane:a00000199,docs/corpus/teng-lin__notebooklm-py/statements.yaml,docs/corpus/teng-lin__notebooklm-py/statements.yaml,other,other,False,2148,8371,True,False,True,5,9
ActPlane,3dae89cd06ae,ActPlane:a00000207,docs/corpus/mcp-use__mcp-use/statements.yaml,docs/corpus/mcp-use__mcp-use/statements.yaml,other,other,False,2215,8369,True,False,True,10,12
ActPlane,3dae89cd06ae,ActPlane:a00000208,docs/corpus/jarrodwatts__claude-hud/statements.yaml,docs/corpus/jarrodwatts__claude-hud/statements.yaml,other,other,False,2223,7628,True,False,True,2,3
ActPlane,3dae89cd06ae,ActPlane:a00000211,docs/corpus/rohitg00__agentmemory/statements.yaml,docs/corpus/rohitg00__agentmemory/statements.yaml,other,other,False,2244,10355,True,False,True,9,20
ActPlane,3dae89cd06ae,ActPlane:a00000212,docs/corpus/mksglu__context-mode/statements.yaml,docs/corpus/mksglu__context-mode/statements.yaml,other,other,False,2246,7604,True,False,True,2,12
ActPlane,3dae89cd06ae,ActPlane:a00000213,docs/corpus/OthmanAdi__planning-with-files/statements.yaml,docs/corpus/OthmanAdi__planning-with-files/statements.yaml,other,other,False,2264,7796,True,False,True,11,14
ActPlane,3dae89cd06ae,ActPlane:a00000214,docs/corpus/tirth8205__code-review-graph/statements.yaml,docs/corpus/tirth8205__code-review-graph/statements.yaml,other,other,False,2273,7579,True,False,True,5,6
ActPlane,3dae89cd06ae,ActPlane:a00000224,docs/corpus/Yeachan-Heo__oh-my-claudecode/statements.yaml,docs/corpus/Yeachan-Heo__oh-my-claudecode/statements.yaml,other,other,False,2343,7626,True,False,True,2,4
ActPlane,3dae89cd06ae,ActPlane:a00000234,docs/corpus/hugohe3__ppt-master/statements.yaml,docs/corpus/hugohe3__ppt-master/statements.yaml,other,other,False,2413,7603,True,False,True,3,12
ActPlane,3dae89cd06ae,ActPlane:a00000235,docs/corpus/nearai__ironclaw/statements.yaml,docs/corpus/nearai__ironclaw/statements.yaml,other,other,False,2422,7973,True,False,True,5,37
ActPlane,3dae89cd06ae,ActPlane:a00000239,docs/corpus/thedotmack__claude-mem/statements.yaml,docs/corpus/thedotmack__claude-mem/statements.yaml,other,other,False,2454,7779,True,False,True,6,25
ActPlane,3dae89cd06ae,ActPlane:a00000243,docs/corpus/garrytan__gbrain/statements.yaml,docs/corpus/garrytan__gbrain/statements.yaml,other,other,False,2476,7641,True,False,True,5,6
ActPlane,3dae89cd06ae,ActPlane:a00000246,docs/corpus/abhigyanpatwari__GitNexus/statements.yaml,docs/corpus/abhigyanpatwari__GitNexus/statements.yaml,other,other,False,2515,8027,True,False,True,9,15
ActPlane,3dae89cd06ae,ActPlane:a00000247,docs/corpus/gastownhall__beads/statements.yaml,docs/corpus/gastownhall__beads/statements.yaml,other,other,False,2525,7969,True,False,True,9,26
ActPlane,3dae89cd06ae,ActPlane:a00000248,docs/corpus/earendil-works__pi/statements.yaml,docs/corpus/earendil-works__pi/statements.yaml,other,other,False,2538,7779,True,False,True,5,43
ActPlane,3dae89cd06ae,ActPlane:a00000249,docs/corpus/vxcontrol__pentagi/statements.yaml,docs/corpus/vxcontrol__pentagi/statements.yaml,other,other,False,2564,7627,True,False,True,4,4
ActPlane,3dae89cd06ae,ActPlane:a00000250,docs/corpus/rowboatlabs__rowboat/statements.yaml,docs/corpus/rowboatlabs__rowboat/statements.yaml,other,other,False,2566,7984,True,False,True,6,8
ActPlane,3dae89cd06ae,ActPlane:a00000251,docs/corpus/langchain-ai__open-swe/statements.yaml,docs/corpus/langchain-ai__open-swe/statements.yaml,other,other,False,2583,7616,True,False,True,4,7
ActPlane,3dae89cd06ae,ActPlane:a00000252,docs/corpus/QwenLM__qwen-code/statements.yaml,docs/corpus/QwenLM__qwen-code/statements.yaml,other,other,False,2589,8015,True,False,True,6,19
ActPlane,3dae89cd06ae,ActPlane:a00000253,docs/corpus/iOfficeAI__AionUi/statements.yaml,docs/corpus/iOfficeAI__AionUi/statements.yaml,other,other,False,2599,7566,True,False,True,5,14
ActPlane,3dae89cd06ae,ActPlane:a00000254,docs/corpus/rtk-ai__rtk/statements.yaml,docs/corpus/rtk-ai__rtk/statements.yaml,other,other,False,2601,8370,True,False,True,7,16
ActPlane,3dae89cd06ae,ActPlane:a00000255,docs/corpus/openai__codex/statements.yaml,docs/corpus/openai__codex/statements.yaml,other,other,False,2610,8364,True,False,True,26,83
ActPlane,3dae89cd06ae,ActPlane:a00000256,docs/corpus/czlonkowski__n8n-mcp/statements.yaml,docs/corpus/czlonkowski__n8n-mcp/statements.yaml,other,other,False,2622,10351,True,False,True,10,24
ActPlane,3dae89cd06ae,ActPlane:a00000257,docs/corpus/ruvnet__ruflo/statements.yaml,docs/corpus/ruvnet__ruflo/statements.yaml,other,other,False,2636,10347,True,False,True,14,11
ActPlane,3dae89cd06ae,ActPlane:a00000258,docs/corpus/yusufkaraaslan__Skill_Seekers/statements.yaml,docs/corpus/yusufkaraaslan__Skill_Seekers/statements.yaml,other,other,False,2640,10350,True,False,True,11,7
ActPlane,3dae89cd06ae,ActPlane:a00000259,docs/corpus/superset-sh__superset/statements.yaml,docs/corpus/superset-sh__superset/statements.yaml,other,other,False,2642,7666,True,False,True,9,21
ActPlane,3dae89cd06ae,ActPlane:a00000260,docs/corpus/chenhg5__cc-connect/statements.yaml,docs/corpus/chenhg5__cc-connect/statements.yaml,other,other,False,2645,7571,True,False,True,8,33
ActPlane,3dae89cd06ae,ActPlane:a00000261,docs/corpus/openclaw__openclaw/statements.yaml,docs/corpus/openclaw__openclaw/statements.yaml,other,other,False,2652,7980,True,False,True,22,25
ActPlane,3dae89cd06ae,ActPlane:a00000262,docs/corpus/colbymchenry__codegraph/statements.yaml,docs/corpus/colbymchenry__codegraph/statements.yaml,other,other,False,2661,8366,True,False,True,6,16
ActPlane,3dae89cd06ae,ActPlane:a00000263,docs/corpus/zeroclaw-labs__zeroclaw/statements.yaml,docs/corpus/zeroclaw-labs__zeroclaw/statements.yaml,other,other,False,2662,7584,True,False,True,2,8
ActPlane,3dae89cd06ae,ActPlane:a00000264,docs/corpus/nanocoai__nanoclaw/statements.yaml,docs/corpus/nanocoai__nanoclaw/statements.yaml,other,other,False,2669,7692,True,False,True,6,16
ActPlane,3dae89cd06ae,ActPlane:a00000265,docs/corpus/openai__openai-agents-python/statements.yaml,docs/corpus/openai__openai-agents-python/statements.yaml,other,other,False,2686,7976,True,False,True,11,32
ActPlane,3dae89cd06ae,ActPlane:a00000266,docs/corpus/manaflow-ai__cmux/statements.yaml,docs/corpus/manaflow-ai__cmux/statements.yaml,other,other,False,2687,8360,True,False,True,18,84
ActPlane,3dae89cd06ae,ActPlane:a00000267,docs/corpus/gen_ruflo.py,,code,,False,2708,2729,True,False,True,2,3
ActPlane,3dae89cd06ae,ActPlane:a00000268,docs/corpus/cocoindex-io__cocoindex/statements.yaml,docs/corpus/cocoindex-io__cocoindex/statements.yaml,other,other,False,2726,7594,True,False,True,6,29
ActPlane,3dae89cd06ae,ActPlane:a00000269,docs/corpus/gen_ruflo.py,,code,,False,2751,2805,True,False,False,0,2
ActPlane,3dae89cd06ae,ActPlane:a00000270,docs/corpus/code-yeongyu__oh-my-openagent/statements.yaml,docs/corpus/code-yeongyu__oh-my-openagent/statements.yaml,other,other,False,2779,10352,True,False,True,14,32
ActPlane,3dae89cd06ae,ActPlane:a00000272,docs/corpus/manaflow-ai__cmux/statements_backup.yaml,,other,,False,3004,3104,True,False,False,0,2
ActPlane,3dae89cd06ae,ActPlane:a00000274,docs/tmp/fig_topic_distribution.py,docs/tmp/fig_topic_distribution.py,code,code,False,3315,54697,True,False,True,1,1
ActPlane,3dae89cd06ae,ActPlane:a00000281,docs/tmp/fig_all_rqs.py,docs/tmp/fig_all_rqs.py,code,code,False,3326,36265,True,False,True,8,4
ActPlane,3dae89cd06ae,ActPlane:a00000283,actplane-review.yaml,policy/reviewer-write-fence.yaml,other,other,False,3442,5082,True,False,True,6,12
ActPlane,3dae89cd06ae,ActPlane:a00000285,docs/tmp/enforceability-review-2.md,docs/tmp/enforceability-review-2.md,paper/docs,paper/docs,False,3745,3745,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000290,script/test/linter-check.sh,script/test/linter-check.sh,test,test,False,3786,3786,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000291,script/test/demo-linter-enforcement.sh,script/test/demo-linter-enforcement.sh,test,test,False,3787,3787,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000293,docs/eval.md,docs/eval.md,paper/docs,paper/docs,False,4050,53424,True,False,True,348,355
ActPlane,3dae89cd06ae,ActPlane:a00000299,docs/dsl-improvements.md,,paper/docs,,False,4713,4714,True,False,False,0,2
ActPlane,3dae89cd06ae,ActPlane:a00000303,docs/dsl-todo.md,,paper/docs,,False,4766,5111,True,False,False,0,4
ActPlane,3dae89cd06ae,ActPlane:a00000307,docs/related/lpc2025-bpfjailer.md,docs/related/lpc2025-bpfjailer.md,paper/docs,paper/docs,False,5210,5210,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000308,docs/related/lpc2025-kernel-regex-jails.md,docs/related/lpc2025-kernel-regex-jails.md,paper/docs,paper/docs,False,5211,5211,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000309,docs/related/agenticos2026-workshop.md,docs/related/agenticos2026-workshop.md,paper/docs,paper/docs,False,5214,5214,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000310,docs/related/armo-ebpf-agent-enforcement.md,docs/related/armo-ebpf-agent-enforcement.md,paper/docs,paper/docs,False,5216,5426,True,False,True,1,2
ActPlane,3dae89cd06ae,ActPlane:a00000321,docs/related/1808.06049-camquery.md,docs/related/1808.06049-camquery.md,paper/docs,paper/docs,False,5378,5378,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000322,docs/related/2503.18666-agentspec.md,docs/related/2503.18666-agentspec.md,paper/docs,paper/docs,False,5379,5379,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000323,docs/related/2503.18813-camel.md,docs/related/2503.18813-camel.md,paper/docs,paper/docs,False,5380,37923,True,False,True,1,1
ActPlane,3dae89cd06ae,ActPlane:a00000324,docs/related/2504.11703-progent.md,docs/related/2504.11703-progent.md,paper/docs,paper/docs,False,5381,37927,True,False,True,1,1
ActPlane,3dae89cd06ae,ActPlane:a00000325,docs/related/2505.23643-fides.md,docs/related/2505.23643-fides.md,paper/docs,paper/docs,False,5382,5397,True,False,False,0,2
ActPlane,3dae89cd06ae,ActPlane:a00000326,docs/related/2512.23738-agent-c.md,docs/related/2512.23738-agent-c.md,paper/docs,paper/docs,False,5383,37925,True,False,True,1,1
ActPlane,3dae89cd06ae,ActPlane:a00000327,docs/related/2602.16708-forge.md,docs/related/2602.16708-forge.md,paper/docs,paper/docs,False,5384,37926,True,False,True,1,1
ActPlane,3dae89cd06ae,ActPlane:a00000328,docs/related/2602.22302-agent-behavioral-contracts.md,docs/related/2602.22302-agent-behavioral-contracts.md,paper/docs,paper/docs,False,5385,43277,True,False,True,2,1
ActPlane,3dae89cd06ae,ActPlane:a00000329,docs/related/2603.10749-attriguard.md,docs/related/2603.10749-attriguard.md,paper/docs,paper/docs,False,5386,5386,False,True,False,0,1
ActPlane,3dae89cd06ae,ActPlane:a00000330,docs/related/2604.04035-causality-laundering.md,docs/related/2604.04035-causality-laundering.md,paper/docs,paper/docs,False,5387,37922,True,False,True,1,1
ActPlane,3dae89cd06ae,ActPlane:a00000331,docs/related/oss-membrane.md,docs/related/oss-membrane.md,paper/docs,paper/docs,False,5388,5388,False,True,False,0,1
