project,vendor,path,strict_kind,broad_kind,strict_class,broad_class,reads,writes,accesses,write_read_ratio,written_with_zero_reads,write_revisit_share,h50_eligible_writes
eunomia-dev,claude,docs/blog/posts/agentsight_paper.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,claude,docs/blog/posts/agentsight_paper.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/blog/posts/bpftime.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/blog/posts/claude-code-analysis.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/blog/posts/cpu-noise-gpu-inference.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/blog/posts/ebpf-ai-agent-policy-enforcement.md,,,ordinary,ordinary,22,40,62,1.8181818181818181,False,0.575,40
eunomia-dev,claude,docs/blog/posts/ebpf-ai-agent-policy-enforcement.zh.md,,,ordinary,ordinary,18,31,49,1.7222222222222223,False,0.3870967741935484,31
eunomia-dev,claude,docs/blog/posts/gpu-bug-taxonomy.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/blog/posts/gpu-observability-challenges.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,claude,docs/blog/posts/gpu-profile-tool-impl.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/blog/posts/gpu-profile-tools-analysis.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,claude,docs/blog/posts/iaprof-analysis.md,,,ordinary,ordinary,5,3,8,0.6,False,0.6666666666666666,3
eunomia-dev,claude,docs/blog/posts/nvidia-open-driver-analysis.md,,,ordinary,ordinary,5,3,8,0.6,False,0.3333333333333333,3
eunomia-dev,claude,docs/blog/posts/profile-tools-limitation.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/blog/posts/runtime-security-for-opaque-ai-agents.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,claude,docs/blog/posts/schedcp-agentic-os.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/blog/posts/schedcp-agentic-os.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/bpftime/documents/introduction.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/others/papers,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,claude,docs/others/papers/README.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/others/papers/README.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/others/papers/osdi20-brunella.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/papers,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,claude,docs/papers/Extending_Applications_Safely_and_Efficiently.txt,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,claude,docs/papers/README.md,,,ordinary,ordinary,5,4,9,0.8,False,0.0,2
eunomia-dev,claude,docs/papers/README.zh.md,,,ordinary,ordinary,6,10,16,1.6666666666666667,False,1.0,8
eunomia-dev,claude,docs/papers/bpftime-osdi25.txt,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,docs/papers/registry.yaml,,,ordinary,ordinary,3,2,5,0.6666666666666666,False,1.0,2
eunomia-dev,claude,draft/blog/agentsight-top-live-agent-monitor.md,,,ordinary,ordinary,1,1,2,1.0,False,1.0,1
eunomia-dev,claude,draft/blog/agentsight-top-live-agent-monitor.zh.md,,,ordinary,ordinary,1,1,2,1.0,False,1.0,1
eunomia-dev,claude,draft/blog/ebpf-inside-gpu-kernels-bpftime.md,,,ordinary,ordinary,2,1,3,0.5,False,1.0,1
eunomia-dev,claude,draft/blog/ebpf-inside-gpu-kernels-bpftime.zh.md,,,ordinary,ordinary,0,1,1,,True,,0
eunomia-dev,claude,draft/blog/monitor-claude-code-ebpf.md,,,ordinary,ordinary,2,2,4,1.0,False,0.5,2
eunomia-dev,claude,draft/blog/monitor-claude-code-ebpf.zh.md,,,ordinary,ordinary,1,1,2,1.0,False,1.0,1
eunomia-dev,claude,draft/brand-narrative.zh.md,,,ordinary,ordinary,0,3,3,,True,0.0,3
eunomia-dev,claude,draft/eBPF-for-GPU/README.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,draft/eBPF-for-GPU/lpc.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,draft/seo-geo-plan.zh.md,task_plan_status,task_plan_status,bookkeeping,bookkeeping,2,21,23,10.5,False,0.047619047619047616,21
eunomia-dev,claude,metrics/.gitkeep,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,claude,mkdocs.yaml,,,ordinary,ordinary,16,3,19,0.1875,False,0.3333333333333333,3
eunomia-dev,claude,nvbit-tutorial/README.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,rename.sh,,,ordinary,ordinary,4,2,6,0.5,False,0.0,2
eunomia-dev,claude,research-pipeline.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,sections/02-motivation.tex,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,claude,test/scripts/sitemap-parity.mjs,,,ordinary,ordinary,2,1,3,0.5,False,0.0,1
eunomia-dev,codex,$CUDA13/cupti_activity.h,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,$academic/skills/run-agent-clis,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,$body_file,,,ordinary,ordinary,0,1,1,,True,,0
eunomia-dev,codex,$codex/run-agent-clis,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,$codex/test-bpf-tutorial-kvm,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,$codex/write-bpf-production-tutorial,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,$d/SKILL.md,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,$entry,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,$f,,,ordinary,ordinary,13,0,13,0.0,False,,0
eunomia-dev,codex,$issue_json,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,$out,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,$p,,,ordinary,ordinary,2,1,3,0.5,False,0.0,1
eunomia-dev,codex,$pr_json,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,$repo/.agents/skills/,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,$repo/.agents/skills/write-bpf-production-tutorial/scripts/__pycache__,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,$repo/.git/info/exclude,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,$repo/.gitignore,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,$review_tmp/actplane.txt,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,$root/SKILL.md,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,$tmp,,,ordinary,ordinary,1,4,5,4.0,False,0.0,3
eunomia-dev,codex,$tmp1,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,$tmp2,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,$tmpdir/paper.pdf,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,$tmpdir/paper.txt,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,$tmpfile,,,ordinary,ordinary,0,1,1,,True,,0
eunomia-dev,codex,$tutorial/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,"${f}`,workdir:d,yield_time_ms:10000,max_output_tokens:30000}",,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,../bpf-developer-tutorial/.agents/skills/test-bpf-tutorial-kvm/SKILL.md,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,../bpf-developer-tutorial/.agents/skills/test-bpf-tutorial-kvm/references/tutorial-patterns.md,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,../bpf-developer-tutorial/.agents/skills/test-bpf-tutorial-kvm/scripts/run-in-kvm.sh,skill,skill,bookkeeping,bookkeeping,0,2,2,,True,0.0,2
eunomia-dev,codex,../bpf-developer-tutorial/.agents/skills/write-bpf-production-tutorial/SKILL.md,skill,skill,bookkeeping,bookkeeping,0,2,2,,True,0.0,2
eunomia-dev,codex,../bpf-developer-tutorial/.agents/skills/write-bpf-production-tutorial/scripts/run-claude-writer.sh,skill,skill,bookkeeping,bookkeeping,0,3,3,,True,0.0,3
eunomia-dev,codex,../bpf-developer-tutorial/.agents/skills/write-bpf-production-tutorial/scripts/verify_claude_trace.py,skill,skill,bookkeeping,bookkeeping,0,2,2,,True,0.0,2
eunomia-dev,codex,../my-paper-work/academic-writing-skills/skills/tech-blog-writer/SKILL.md,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,.agents/skills,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,.agents/skills/blog-writer/SKILL.md,skill,skill,bookkeeping,bookkeeping,18,16,34,0.8888888888888888,False,0.125,16
eunomia-dev,codex,.agents/skills/blog-writing-style/SKILL.md,skill,skill,bookkeeping,bookkeeping,22,16,38,0.7272727272727273,False,0.25,16
eunomia-dev,codex,.agents/skills/eunomia-community-patrol/SKILL.md,skill,skill,bookkeeping,bookkeeping,3,4,7,1.3333333333333333,False,0.25,4
eunomia-dev,codex,.agents/skills/eunomia-community-patrol/agents/openai.yaml,skill,skill,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
eunomia-dev,codex,.agents/skills/seo-geo/SKILL.md,skill,skill,bookkeeping,bookkeeping,7,3,10,0.42857142857142855,False,0.0,3
eunomia-dev,codex,.claude/skills,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,.claude/skills/blog-writer/SKILL.md,skill,skill,bookkeeping,bookkeeping,7,14,21,2.0,False,0.5714285714285714,14
eunomia-dev,codex,.claude/skills/blog-writing-style/SKILL.md,skill,skill,bookkeeping,bookkeeping,9,6,15,0.6666666666666666,False,0.8333333333333334,6
eunomia-dev,codex,.claude/skills/seo-geo/SKILL.md,skill,skill,bookkeeping,bookkeeping,3,0,3,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/.github/publisher/README.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/.github/publisher/posts_queue.txt,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/.github/publisher/publish.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/.github/workflows/publish-posts.yml,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/components/SeoHead.tsx,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/lib/content/collections.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/lib/content/discovery.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/lib/content/documents.ts,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/lib/content/fs-index.ts,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/lib/content/manifest.ts,,,ordinary,ordinary,3,0,3,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/lib/content/markdown.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/lib/content/registry.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/lib/content/source.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/lib/content/types.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/lib/page-factories.tsx,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/lib/seo.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/package.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/scripts/generate-static-metadata.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.claude/worktrees/agent-a236e24052c2442e3/app/scripts/verify.mjs,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,.git/index.lock,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,.github/EUNOMIA_COMMUNITY_PATROL.md,,,ordinary,ordinary,1,4,5,4.0,False,0.5,4
eunomia-dev,codex,.github/PAPER_PUBLICATION_CHECKLIST.md,,broad_process_doc,ordinary,bookkeeping,1,5,6,5.0,False,0.2,5
eunomia-dev,codex,.github/generate_org_report.py,,,ordinary,ordinary,8,10,18,1.25,False,0.6,10
eunomia-dev,codex,.github/publisher/README.md,,,ordinary,ordinary,3,2,5,0.6666666666666666,False,0.0,2
eunomia-dev,codex,.github/publisher/posts_queue.txt,,,ordinary,ordinary,8,2,10,0.25,False,1.0,2
eunomia-dev,codex,.github/publisher/publish.py,,,ordinary,ordinary,5,4,9,0.8,False,0.75,4
eunomia-dev,codex,.github/workflows/app-static-pages.yml,,,ordinary,ordinary,15,4,19,0.26666666666666666,False,0.25,4
eunomia-dev,codex,.github/workflows/mkdocs.yml,,,ordinary,ordinary,5,2,7,0.4,False,0.5,2
eunomia-dev,codex,.github/workflows/paper-publication-audit.yml,,broad_process_doc,ordinary,bookkeeping,1,4,5,4.0,False,0.0,4
eunomia-dev,codex,.github/workflows/publish-posts.yml,,,ordinary,ordinary,5,2,7,0.4,False,0.5,2
eunomia-dev,codex,.github/workflows/report.yml,,,ordinary,ordinary,4,3,7,0.75,False,0.0,3
eunomia-dev,codex,.gitignore,,,ordinary,ordinary,4,0,4,0.0,False,,0
eunomia-dev,codex,.venv,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,/home/yunwei37/.codex/automations/eunomia-issue-pr/memory.md,memory,memory,bookkeeping,bookkeeping,1,14,15,14.0,False,0.0,12
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated-remote/github/0.1.5/skills/gh-fix-ci/SKILL.md,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated-remote/github/0.1.5/skills/yeet/SKILL.md,skill,skill,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated-remote/github/0.1.8-2841cf9749ae/skills/gh-address-comments/SKILL.md,skill,skill,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated-remote/github/0.1.8-2841cf9749ae/skills/gh-address-comments/scripts/fetch_comments.py,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated-remote/github/0.1.8-2841cf9749ae/skills/gh-fix-ci/SKILL.md,skill,skill,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated-remote/github/0.1.8-2841cf9749ae/skills/github/SKILL.md,skill,skill,bookkeeping,bookkeeping,6,0,6,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated-remote/github/0.1.8-2841cf9749ae/skills/yeet/SKILL.md,skill,skill,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated/github/004da724/skills/github/SKILL.md,skill,skill,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated/github/004da724/skills/yeet/SKILL.md,skill,skill,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated/github/603a6e80/skills/github/SKILL.md,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated/github/603a6e80/skills/yeet/SKILL.md,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated/github/6188456f/skills/gh-fix-ci/SKILL.md,skill,skill,bookkeeping,bookkeeping,3,0,3,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated/github/6188456f/skills/github/SKILL.md,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated/github/6188456f/skills/yeet/SKILL.md,skill,skill,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/plugins/cache/openai-curated/github/fef63ecf/skills/gh-fix-ci/SKILL.md,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/skills/.system/openai-docs/SKILL.md,skill,skill,bookkeeping,bookkeeping,9,0,9,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/skills/.system/skill-creator/SKILL.md,skill,skill,bookkeeping,bookkeeping,14,0,14,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/skills/.system/skill-creator/references/openai_yaml.md,skill,skill,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/skills/run-agent-clis,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/skills/run-agent-clis/SKILL.md,skill,skill,bookkeeping,bookkeeping,2,2,4,1.0,False,1.0,2
eunomia-dev,codex,/home/yunwei37/.codex/skills/run-agent-clis/agents/openai.yaml,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/skills/run-agent-clis/references/cli-commands.md,skill,skill,bookkeeping,bookkeeping,1,1,2,1.0,False,1.0,1
eunomia-dev,codex,/home/yunwei37/.codex/skills/test-bpf-tutorial-kvm,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/.codex/skills/write-bpf-production-tutorial,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/bpf-developer-tutorial/.agents/skills/test-bpf-tutorial-kvm/scripts/run-in-kvm.sh,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/bpf-developer-tutorial/.agents/skills/write-bpf-production-tutorial/SKILL.md,skill,skill,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/bpf-developer-tutorial/.agents/skills/write-bpf-production-tutorial/scripts/run-claude-writer.sh,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/bpf-developer-tutorial/.agents/skills/write-bpf-production-tutorial/scripts/verify_claude_trace.py,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/bpftime-preload-safety.Khhrqi/repo/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,0,3,3,,True,0.0,3
eunomia-dev,codex,/home/yunwei37/workspace/bpftime-preload-safety.Khhrqi/repo/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,0,4,4,,True,0.0,4
eunomia-dev,codex,/home/yunwei37/workspace/bpftime-remove-docs.KK2VMo/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,/home/yunwei37/workspace/eunomia-patrol-actplane.yYKGKf/repo/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/eunomia-patrol-actplane.yYKGKf/repo/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/eunomia-patrol-bpftime.d48wKU/repo/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/eunomia-patrol-skill-voice/.agents/skills/eunomia-community-patrol/SKILL.md,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/.agents/skills,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/.agents/skills/blog-writer/SKILL.md,skill,skill,bookkeeping,bookkeeping,18,16,34,0.8888888888888888,False,0.125,16
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/.agents/skills/blog-writing-style/SKILL.md,skill,skill,bookkeeping,bookkeeping,22,16,38,0.7272727272727273,False,0.25,16
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/.agents/skills/eunomia-community-patrol/SKILL.md,skill,skill,bookkeeping,bookkeeping,3,3,6,1.0,False,0.3333333333333333,3
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/.agents/skills/eunomia-community-patrol/agents/openai.yaml,skill,skill,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/.agents/skills/seo-geo/SKILL.md,skill,skill,bookkeeping,bookkeeping,7,3,10,0.42857142857142855,False,0.0,3
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/.claude/skills,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/.claude/skills/blog-writer/SKILL.md,skill,skill,bookkeeping,bookkeeping,7,14,21,2.0,False,0.5714285714285714,14
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/.claude/skills/blog-writing-style/SKILL.md,skill,skill,bookkeeping,bookkeeping,9,6,15,0.6666666666666666,False,0.8333333333333334,6
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/.claude/skills/seo-geo/SKILL.md,skill,skill,bookkeeping,bookkeeping,3,0,3,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,1,2,3,2.0,False,0.0,2
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,8,5,13,0.625,False,0.6,5
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/agents/skills,skill,skill,bookkeeping,bookkeeping,0,2,2,,True,0.0,2
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/agents/skills/blog-writer/SKILL.md,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/agents/skills/blog-writing-style/SKILL.md,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/app/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,3,1,4,0.3333333333333333,False,0.0,1
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/app/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,3,1,4,0.3333333333333333,False,0.0,1
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/app/TODO.md,task_plan_status,task_plan_status,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/eunomia.dev/docs/agentsight/skills,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,/home/yunwei37/workspace/my-paper-work/academic-writing-skills/skills/oss-change-workflow/SKILL.md,skill,skill,bookkeeping,bookkeeping,34,3,37,0.08823529411764706,False,0.6666666666666666,3
eunomia-dev,codex,/home/yunwei37/workspace/my-paper-work/academic-writing-skills/skills/oss-issue-triage/SKILL.md,skill,skill,bookkeeping,bookkeeping,4,0,4,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/my-paper-work/academic-writing-skills/skills/paper-writing-style/SKILL.md,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/my-paper-work/academic-writing-skills/skills/research-literature-novelty/SKILL.md,skill,skill,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/my-paper-work/academic-writing-skills/skills/run-agent-clis/SKILL.md,skill,skill,bookkeeping,bookkeeping,4,0,4,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/my-paper-work/academic-writing-skills/skills/run-agent-clis/references/cli-commands.md,skill,skill,bookkeeping,bookkeeping,4,0,4,0.0,False,,0
eunomia-dev,codex,/home/yunwei37/workspace/my-paper-work/academic-writing-skills/skills/tech-blog-writer/SKILL.md,skill,skill,bookkeeping,bookkeeping,3,0,3,0.0,False,,0
eunomia-dev,codex,/tmp/eunomia-patrol-actplane.ZvRhGv/repo/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,/tmp/eunomia-patrol-bpftime.oPCnps/repo/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
eunomia-dev,codex,AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,1,2,3,2.0,False,0.0,2
eunomia-dev,codex,CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,8,5,13,0.625,False,0.6,5
eunomia-dev,codex,LICENSE,,,ordinary,ordinary,2,1,3,0.5,False,0.0,1
eunomia-dev,codex,Makefile,,,ordinary,ordinary,6,0,6,0.0,False,,0
eunomia-dev,codex,README.md,,,ordinary,ordinary,9,2,11,0.2222222222222222,False,0.0,2
eunomia-dev,codex,actplane/.gitmodules,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,actplane/README.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,agents/skills,skill,skill,bookkeeping,bookkeeping,0,2,2,,True,0.0,2
